"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
21713775,1506895212585,,,,,,,,0.02,0.09,0.97,-2.1,-0.2,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21713795,1506895212605,,,,,,,,0.01,0.08,0.97,-2.0,-0.2,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21713815,1506895212625,,,,,,,,0.01,0.09,0.96,-2.0,-0.3,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21713835,1506895212645,,,,,,,,0.01,0.12,0.97,-2.1,-0.2,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21713857,1506895212667,0,216.7,,208.4,15,213.0,,0.01,0.11,0.98,-2.1,-0.2,-0.2,1080,335,0,1,0.0,35.489586,-119.544281,5.77,2.807,251.0,11,3,1.4,82,2.4667,0,0.0,7.1878,4.8683,83
21713876,1506895212686,,,,,,,,0.01,0.12,0.97,-2.1,-0.2,-0.2,1080,332,,,,,,,,,,,,,,,,,,
21713896,1506895212708,,,,,,,,0.01,0.13,0.97,-2.1,-0.1,-0.2,1080,332,,,,,,,,,,,,,,,,,,
21713916,1506895212728,,,,,,,,0.01,0.12,0.97,-2.1,-0.0,-0.1,1080,331,,,,,,,,,,,,,,,,,,
21713936,1506895212748,,,,,,,,0.01,0.12,0.97,-2.1,0.1,-0.1,1080,329,,,,,,,,,,,,,,,,,,
21713958,1506895212770,,,,,16,,,0.01,0.11,0.98,-2.1,0.0,-0.2,1060,329,0,1,0.0,35.489586,-119.544281,5.63,2.807,251.1,11,3,1.4,82,2.4667,0,0.0,7.1894,4.87,83
21713977,1506895212789,,,,,,,,0.01,0.1,0.99,-2.1,-0.1,-0.3,1080,329,,,,,,,,,,,,,,,,,,
21713997,1506895212808,,,,,,,,0.0,0.1,0.97,-2.0,-0.3,-0.3,1080,329,,,,,,,,,,,,,,,,,,
21714017,1506895212828,,,,,,,,0.01,0.12,0.97,-2.1,-0.3,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21714037,1506895212848,,,,,,,,0.01,0.12,0.97,-2.1,-0.2,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21714059,1506895212870,0,216.9,,208.2,16,212.8,,0.01,0.1,0.97,-2.0,0.0,-0.3,1080,332,0,1,0.0,35.489586,-119.544296,5.67,2.807,251.1,11,3,1.4,82,2.4667,0,0.0,7.1917,4.8717,83
21714078,1506895212889,,,,,,,,0.01,0.11,0.96,-2.1,-0.1,-0.3,1080,334,,,,,,,,,,,,,,,,,,
21714098,1506895212905,,,,,,,,0.01,0.11,0.96,-2.1,-0.1,-0.3,1100,335,,,,,,,,,,,,,,,,,,
21714118,1506895212925,,,,,,,,0.01,0.11,0.97,-2.1,0.1,-0.2,1080,337,,,,,,,,,,,,,,,,,,
21714138,1506895212945,,,,,,,,0.01,0.11,0.96,-2.1,0.0,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21714160,1506895212967,,,,,18,,,0.01,0.1,0.97,-2.1,-0.1,-0.2,1080,335,0,1,0.0,35.489586,-119.544296,5.68,2.807,251.1,11,3,1.4,82,2.4667,0,0.0,7.1934,4.8733,83
21714179,1506895212986,,,,,,,,0.01,0.1,0.97,-2.1,-0.2,-0.2,1100,335,,,,,,,,,,,,,,,,,,
21714199,1506895213000,,,,,,,,0.01,0.1,0.97,-2.1,-0.2,-0.1,1080,337,,,,,,,,,,,,,,,,,,
21714219,1506895213020,,,,,,,,0.02,0.11,0.97,-2.1,-0.2,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21714239,1506895213040,,,,,,,,0.01,0.1,0.97,-2.1,-0.0,-0.2,1100,335,,,,,,,,,,,,,,,,,,
21714261,1506895213062,0,217.1,-2.9,208.5,16,212.8,13.97,0.01,0.09,0.96,-2.0,-0.3,-0.2,1100,335,0,1,0.0,35.489586,-119.544296,5.76,2.807,251.1,11,3,1.4,82,2.4667,0,0.0,7.1951,4.875,83
21714280,1506895213091,,,,,,,,0.01,0.1,0.97,-2.0,-0.2,-0.3,1080,337,,,,,,,,,,,,,,,,,,
21714300,1506895213111,,,,,,,,0.02,0.1,0.97,-2.0,-0.1,-0.2,1100,337,,,,,,,,,,,,,,,,,,
21714320,1506895213131,,,,,,,,0.01,0.1,0.97,-2.1,-0.1,-0.2,1080,334,,,,,,,,,,,,,,,,,,
21714340,1506895213151,,,,,,,,0.01,0.09,0.98,-2.1,-0.4,-0.3,1100,334,,,,,,,,,,,,,,,,,,
21714362,1506895213173,,,,,15,,,0.01,0.08,0.99,-2.1,-0.3,-0.3,1080,334,0,1,0.0,35.489586,-119.544296,5.83,2.807,251.0,11,3,1.4,82,2.4667,0,0.0,7.1967,4.8767,83
21714381,1506895213192,,,,,,,,0.01,0.11,0.99,-2.1,-0.3,-0.3,1080,331,,,,,,,,,,,,,,,,,,
21714401,1506895213212,,,,,,,,0.01,0.11,1.0,-2.2,-0.3,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21714421,1506895213232,,,,,,,,0.01,0.09,0.99,-2.1,-0.0,-0.3,1080,334,,,,,,,,,,,,,,,,,,
21714441,1506895213252,,,,,,,,0.0,0.09,0.99,-2.1,-0.1,-0.3,1080,335,,,,,,,,,,,,,,,,,,
21714463,1506895213274,0,217.4,,208.5,15,213.1,,0.0,0.1,0.99,-2.2,-0.1,-0.2,1080,335,0,1,0.0,35.489586,-119.544296,5.87,2.808,250.9,11,3,1.4,82,2.4667,0,0.0,7.1984,4.8783,83
21714482,1506895213293,,,,,,,,0.01,0.09,0.98,-2.1,-0.1,-0.1,1100,334,,,,,,,,,,,,,,,,,,
21714502,1506895213313,,,,,,,,0.01,0.09,0.98,-2.1,-0.1,-0.1,1080,335,,,,,,,,,,,,,,,,,,
21714522,1506895213333,,,,,,,,0.01,0.09,0.99,-2.1,-0.1,-0.2,1080,334,,,,,,,,,,,,,,,,,,
21714542,1506895213353,,,,,,,,0.01,0.08,0.99,-2.1,-0.3,-0.2,1100,335,,,,,,,,,,,,,,,,,,
21714564,1506895213375,,,,,15,,,0.01,0.08,0.99,-2.1,-0.4,-0.1,1080,335,0,1,0.0,35.489586,-119.544312,5.82,2.808,250.9,11,3,1.3,82,2.4667,0,0.0,7.2007,4.88,83
21714583,1506895213394,,,,,,,,0.0,0.09,1.0,-2.1,-0.3,-0.1,1100,337,,,,,,,,,,,,,,,,,,
21714603,1506895213414,,,,,,,,0.0,0.08,1.0,-2.2,-0.2,-0.1,1100,337,,,,,,,,,,,,,,,,,,
21714623,1506895213434,,,,,,,,0.01,0.09,1.0,-2.2,-0.3,-0.1,1100,337,,,,,,,,,,,,,,,,,,
21714643,1506895213454,,,,,,,,0.01,0.1,0.99,-2.2,-0.1,-0.1,1100,337,,,,,,,,,,,,,,,,,,
21714665,1506895213476,0,216.5,,207.7,16,212.3,,0.01,0.11,1.0,-2.3,0.2,0.0,1100,337,0,1,0.0,35.489586,-119.544312,5.84,2.808,250.8,11,3,1.3,82,2.4667,0,0.0,7.2023,4.8817,83
21714684,1506895213495,,,,,,,,0.02,0.11,0.99,-2.3,-0.1,0.0,1100,337,,,,,,,,,,,,,,,,,,
21714704,1506895213515,,,,,,,,0.01,0.1,1.0,-2.3,-0.3,-0.1,1100,335,,,,,,,,,,,,,,,,,,
21714724,1506895213535,,,,,,,,0.01,0.1,0.99,-2.3,-0.2,-0.2,1080,335,,,,,,,,,,,,,,,,,,
21714744,1506895213555,,,,,,,,0.02,0.11,0.99,-2.2,-0.3,-0.2,1100,335,,,,,,,,,,,,,,,,,,
21714766,1506895213577,,,,,15,,,0.02,0.11,1.0,-2.2,-0.2,-0.2,1080,335,0,1,0.0,35.489586,-119.544312,5.8,2.808,250.8,11,3,1.3,82,2.4667,0,0.0,7.204,4.8833,83
21714785,1506895213596,,,,,,,,0.02,0.1,0.99,-2.2,-0.2,-0.2,1100,334,,,,,,,,,,,,,,,,,,
21714805,1506895213616,,,,,,,,0.02,0.11,0.98,-2.2,-0.2,-0.3,1100,332,,,,,,,,,,,,,,,,,,
21714825,1506895213636,,,,,,,,0.02,0.12,0.98,-2.2,-0.3,-0.3,1080,335,,,,,,,,,,,,,,,,,,
21714845,1506895213656,,,,,,,,0.02,0.11,0.98,-2.2,-0.1,-0.2,1100,335,,,,,,,,,,,,,,,,,,
21714867,1506895213678,0,217.1,,208.4,17,213.4,,0.02,0.11,0.98,-2.3,-0.2,-0.1,1080,335,0,1,0.0,35.489586,-119.544312,5.89,2.808,250.7,11,3,1.3,82,2.4667,0,0.0,7.2056,4.885,83
21714886,1506895213697,,,,,,,,0.02,0.09,0.99,-2.3,-0.3,-0.2,1120,332,,,,,,,,,,,,,,,,,,
21714906,1506895213717,,,,,,,,0.01,0.08,0.99,-2.2,-0.3,-0.1,1060,334,,,,,,,,,,,,,,,,,,
21714926,1506895213737,,,,,,,,0.01,0.09,0.99,-2.2,-0.3,-0.1,1100,332,,,,,,,,,,,,,,,,,,
21714946,1506895213757,,,,,,,,0.01,0.1,1.0,-2.2,-0.2,-0.1,1060,334,,,,,,,,,,,,,,,,,,
21714968,1506895213779,,,,,15,,,0.02,0.09,0.99,-2.2,-0.0,-0.2,1100,334,0,1,0.0,35.489586,-119.544319,5.87,2.808,250.5,11,3,1.3,82,2.4667,0,0.0,7.2076,4.8867,83
21714987,1506895213795,,,,,,,,0.02,0.1,0.98,-2.2,-0.1,-0.3,1100,335,,,,,,,,,,,,,,,,,,
21715007,1506895213815,,,,,,,,0.03,0.11,0.98,-2.2,-0.2,-0.3,1080,337,,,,,,,,,,,,,,,,,,
21715027,1506895213835,,,,,,,,0.03,0.11,0.99,-2.2,-0.2,-0.2,1100,335,,,,,,,,,,,,,,,,,,
21715047,1506895213855,,,,,,,,0.03,0.1,0.99,-2.2,-0.2,-0.2,1080,335,,,,,,,,,,,,,,,,,,
21715069,1506895213877,0,216.2,,207.3,15,212.0,,0.03,0.1,1.0,-2.3,-0.2,-0.3,1100,337,0,1,0.0,35.48959,-119.544319,5.58,2.809,250.2,11,3,1.3,82,2.4667,0,0.0,7.2093,4.8883,83
21715088,1506895213896,,,,,,,,0.03,0.1,0.99,-2.3,-0.2,-0.3,1100,334,,,,,,,,,,,,,,,,,,
21715108,1506895213916,,,,,,,,0.03,0.12,0.99,-2.3,-0.2,-0.3,1080,334,,,,,,,,,,,,,,,,,,
21715128,1506895213936,,,,,,,,0.02,0.12,0.98,-2.3,-0.1,-0.3,1100,334,,,,,,,,,,,,,,,,,,
21715148,1506895213956,,,,,,,,0.02,0.1,0.98,-2.3,-0.2,-0.3,1100,334,,,,,,,,,,,,,,,,,,
21715170,1506895213978,,,,,15,,,0.02,0.1,0.98,-2.3,-0.3,-0.3,1080,335,0,1,0.0,35.48959,-119.544319,5.69,2.809,249.9,11,3,1.3,82,2.4667,0,0.0,7.2109,4.89,83
21715189,1506895213997,,,,,,,,0.02,0.11,0.98,-2.4,-0.2,-0.3,1080,334,,,,,,,,,,,,,,,,,,
21715209,1506895214009,,,,,,,,0.02,0.11,0.98,-2.3,-0.1,-0.2,1100,334,,,,,,,,,,,,,,,,,,
21715229,1506895214029,,,,,,,,0.02,0.11,0.98,-2.3,-0.1,-0.2,1080,334,,,,,,,,,,,,,,,,,,
21715249,1506895214049,,,,,,,,0.02,0.11,0.99,-2.3,-0.1,-0.4,1080,334,,,,,,,,,,,,,,,,,,
21715271,1506895214071,0,216.5,-2.8,207.2,16,212.0,13.99,0.02,0.1,0.99,-2.4,-0.1,-0.5,1080,334,0,1,0.0,35.48959,-119.544319,5.43,2.809,249.8,11,3,1.3,82,2.4667,0,0.0,7.2126,4.8917,83
21715290,1506895214098,,,,,,,,0.02,0.12,1.0,-2.4,-0.2,-0.5,1100,335,,,,,,,,,,,,,,,,,,
21715310,1506895214118,,,,,,,,0.02,0.12,1.0,-2.4,-0.1,-0.5,1100,335,,,,,,,,,,,,,,,,,,
21715330,1506895214138,,,,,,,,0.02,0.1,1.0,-2.3,-0.0,-0.6,1080,334,,,,,,,,,,,,,,,,,,
21715350,1506895214158,,,,,,,,0.02,0.1,0.99,-2.3,-0.1,-0.6,1100,332,,,,,,,,,,,,,,,,,,
21715372,1506895214180,,,,,15,,,0.03,0.12,0.99,-2.4,-0.2,-0.6,1080,334,0,1,0.0,35.48959,-119.544319,5.8,2.809,249.9,11,3,1.3,82,2.4667,0,0.0,7.2143,4.8933,83
21715391,1506895214201,,,,,,,,0.03,0.11,0.99,-2.3,-0.1,-0.6,1080,334,,,,,,,,,,,,,,,,,,
21715411,1506895214221,,,,,,,,0.03,0.11,0.98,-2.3,-0.3,-0.5,1080,334,,,,,,,,,,,,,,,,,,
21715431,1506895214241,,,,,,,,0.03,0.1,1.0,-2.3,-0.4,-0.6,1100,334,,,,,,,,,,,,,,,,,,
21715451,1506895214261,,,,,,,,0.03,0.09,1.0,-2.3,-0.3,-0.6,1080,332,,,,,,,,,,,,,,,,,,
21715473,1506895214283,0,216.2,,207.2,14,212.1,,0.03,0.11,1.0,-2.3,-0.4,-0.6,1100,332,0,1,0.0,35.48959,-119.544334,5.81,2.809,249.8,11,3,1.3,82,2.4667,0,0.0,7.2165,4.895,83
21715492,1506895214302,,,,,,,,0.03,0.1,1.0,-2.3,-0.3,-0.5,1080,334,,,,,,,,,,,,,,,,,,
21715512,1506895214322,,,,,,,,0.02,0.08,0.99,-2.3,-0.0,-0.5,1100,334,,,,,,,,,,,,,,,,,,
21715532,1506895214342,,,,,,,,0.02,0.08,0.98,-2.3,-0.0,-0.5,1100,334,,,,,,,,,,,,,,,,,,
21715552,1506895214362,,,,,,,,0.02,0.1,0.98,-2.3,-0.0,-0.4,1080,335,,,,,,,,,,,,,,,,,,
21715574,1506895214384,,,,,15,,,0.03,0.11,0.98,-2.4,-0.1,-0.4,1100,332,0,1,0.0,35.48959,-119.544334,5.84,2.809,249.7,11,3,1.3,82,2.4667,0,0.0,7.2182,4.8967,83
21715593,1506895214403,,,,,,,,0.03,0.11,0.98,-2.3,-0.1,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21715613,1506895214423,,,,,,,,0.03,0.11,0.98,-2.3,-0.2,-0.4,1100,332,,,,,,,,,,,,,,,,,,
21715633,1506895214443,,,,,,,,0.02,0.1,1.0,-2.3,-0.3,-0.5,1060,332,,,,,,,,,,,,,,,,,,
21715653,1506895214463,,,,,,,,0.02,0.09,1.0,-2.2,-0.3,-0.5,1100,332,,,,,,,,,,,,,,,,,,
21715675,1506895214485,0,216.9,,207.9,16,212.8,,0.02,0.1,0.99,-2.2,-0.3,-0.5,1060,332,0,1,0.0,35.489586,-119.544334,5.69,2.809,249.7,11,3,1.3,82,2.4667,0,0.0,7.2199,4.8983,83
21715694,1506895214504,,,,,,,,0.02,0.09,0.98,-2.3,-0.1,-0.7,1100,332,,,,,,,,,,,,,,,,,,
21715714,1506895214524,,,,,,,,0.02,0.08,0.98,-2.2,-0.1,-0.7,1100,335,,,,,,,,,,,,,,,,,,
21715734,1506895214544,,,,,,,,0.02,0.09,0.97,-2.3,-0.3,-0.7,1100,335,,,,,,,,,,,,,,,,,,
21715754,1506895214564,,,,,,,,0.02,0.1,0.97,-2.3,-0.2,-0.8,1080,335,,,,,,,,,,,,,,,,,,
21715776,1506895214586,,,,,15,,,0.02,0.09,0.97,-2.3,-0.1,-0.6,1100,335,0,1,0.0,35.489586,-119.544334,5.82,2.81,249.7,11,3,1.3,82,2.4667,0,0.0,7.2216,4.9,83
21715795,1506895214605,,,,,,,,0.01,0.09,0.98,-2.3,-0.3,-0.7,1080,334,,,,,,,,,,,,,,,,,,
21715815,1506895214625,,,,,,,,0.01,0.09,0.99,-2.4,-0.3,-0.7,1080,332,,,,,,,,,,,,,,,,,,
21715835,1506895214645,,,,,,,,0.01,0.07,0.99,-2.4,-0.4,-0.6,1080,332,,,,,,,,,,,,,,,,,,
21715855,1506895214665,,,,,,,,0.01,0.09,0.98,-2.4,-0.4,-0.6,1100,329,,,,,,,,,,,,,,,,,,
21715877,1506895214687,0,217.0,,207.7,15,212.7,,0.02,0.11,0.99,-2.5,-0.3,-0.7,1060,332,0,1,0.0,35.489586,-119.54435,5.91,2.81,249.6,11,3,1.3,82,2.4667,0,0.0,7.2238,4.9017,83
21715896,1506895214706,,,,,,,,0.02,0.09,0.99,-2.4,-0.3,-0.8,1080,332,,,,,,,,,,,,,,,,,,
21715916,1506895214726,,,,,,,,0.02,0.1,0.98,-2.4,-0.3,-0.8,1080,331,,,,,,,,,,,,,,,,,,
21715936,1506895214746,,,,,,,,0.02,0.11,0.97,-2.5,-0.4,-0.8,1080,332,,,,,,,,,,,,,,,,,,
21715956,1506895214766,,,,,,,,0.02,0.1,0.96,-2.5,-0.2,-0.7,1080,332,,,,,,,,,,,,,,,,,,
21715978,1506895214788,,,,,16,,,0.02,0.1,0.96,-2.4,0.1,-0.6,1080,334,0,1,0.0,35.489586,-119.54435,5.83,2.81,249.6,11,3,1.3,82,2.4667,0,0.0,7.2255,4.9033,83
21715997,1506895214806,,,,,,,,0.02,0.1,0.97,-2.4,-0.1,-0.7,1080,332,,,,,,,,,,,,,,,,,,
21716017,1506895214826,,,,,,,,0.02,0.08,0.97,-2.4,-0.2,-0.7,1080,331,,,,,,,,,,,,,,,,,,
21716037,1506895214846,,,,,,,,0.02,0.08,0.96,-2.4,-0.4,-0.5,1080,332,,,,,,,,,,,,,,,,,,
21716057,1506895214866,,,,,,,,0.02,0.1,0.96,-2.4,-0.6,-0.5,1080,332,,,,,,,,,,,,,,,,,,
21716079,1506895214888,0,216.4,,206.9,15,211.7,,0.02,0.1,0.97,-2.4,-0.6,-0.5,1080,332,0,1,0.0,35.489586,-119.54435,5.9,2.81,249.6,11,3,1.3,82,2.4667,0,0.0,7.2272,4.905,83
21716098,1506895214903,,,,,,,,0.02,0.08,0.97,-2.4,-0.5,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21716118,1506895214923,,,,,,,,0.02,0.1,0.96,-2.4,-0.5,-0.4,1080,331,,,,,,,,,,,,,,,,,,
21716138,1506895214943,,,,,,,,0.02,0.11,0.97,-2.5,-0.5,-0.3,1080,331,,,,,,,,,,,,,,,,,,
21716158,1506895214963,,,,,,,,0.02,0.1,0.98,-2.5,-0.4,-0.2,1080,332,,,,,,,,,,,,,,,,,,
21716180,1506895214985,,,,,16,,,0.02,0.1,0.97,-2.4,-0.4,-0.2,1080,332,0,1,0.0,35.489586,-119.54435,5.87,2.81,249.5,11,3,1.3,82,2.4667,0,0.0,7.2288,4.9067,83
21716199,1506895215000,,,,,,,,0.02,0.09,0.97,-2.4,-0.5,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21716219,1506895215020,,,,,,,,0.02,0.08,0.97,-2.4,-0.5,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21716239,1506895215040,,,,,,,,0.02,0.09,0.97,-2.4,-0.7,-0.4,1080,331,,,,,,,,,,,,,,,,,,
21716259,1506895215060,,,,,,,,0.02,0.1,0.97,-2.4,-0.8,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21716281,1506895215082,0,216.7,-2.5,207.6,16,212.5,14.02,0.02,0.09,0.97,-2.4,-0.8,-0.5,1080,332,0,1,0.0,35.489586,-119.54435,5.9,2.81,249.5,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9083,83
21716300,1506895215109,,,,,,,,0.02,0.1,0.96,-2.3,-0.8,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21716320,1506895215129,,,,,,,,0.02,0.12,0.96,-2.4,-0.9,-0.3,1080,334,,,,,,,,,,,,,,,,,,
21716340,1506895215149,,,,,,,,0.02,0.12,0.97,-2.4,-0.8,-0.2,1100,331,,,,,,,,,,,,,,,,,,
21716360,1506895215169,,,,,,,,0.02,0.11,0.98,-2.4,-0.7,-0.2,1060,332,,,,,,,,,,,,,,,,,,
21716382,1506895215191,,,,,16,,,0.01,0.11,0.97,-2.4,-0.6,-0.2,1080,332,0,1,0.0,35.489586,-119.544357,5.82,2.811,249.5,11,3,1.3,82,2.4667,0,0.0,7.2305,4.91,83
21716401,1506895215209,,,,,,,,0.02,0.1,0.98,-2.4,-0.7,-0.3,1080,328,,,,,,,,,,,,,,,,,,
21716421,1506895215229,,,,,,,,0.01,0.09,0.99,-2.3,-0.7,-0.3,1080,329,,,,,,,,,,,,,,,,,,
21716441,1506895215249,,,,,,,,0.01,0.09,0.98,-2.2,-0.9,-0.3,1060,329,,,,,,,,,,,,,,,,,,
21716461,1506895215269,,,,,,,,0.01,0.11,0.97,-2.2,-1.0,-0.3,1100,328,,,,,,,,,,,,,,,,,,
21716483,1506895215291,0,216.4,,207.1,14,212.2,,0.02,0.11,0.97,-2.3,-1.0,-0.4,1060,329,0,1,0.0,35.489586,-119.544357,5.76,2.811,249.4,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9117,83
21716502,1506895215309,,,,,,,,0.01,0.09,0.97,-2.2,-0.9,-0.3,1080,329,,,,,,,,,,,,,,,,,,
21716522,1506895215329,,,,,,,,0.01,0.1,0.97,-2.2,-1.1,-0.3,1060,329,,,,,,,,,,,,,,,,,,
21716542,1506895215349,,,,,,,,0.01,0.11,0.97,-2.2,-1.0,-0.3,1060,329,,,,,,,,,,,,,,,,,,
21716562,1506895215369,,,,,,,,0.02,0.11,0.98,-2.2,-0.9,-0.2,1080,332,,,,,,,,,,,,,,,,,,
21716584,1506895215395,,,,,15,,,0.02,0.09,0.99,-2.2,-0.9,-0.2,1080,332,0,1,0.0,35.489586,-119.544357,5.85,2.811,249.5,11,3,1.3,82,2.4667,0,0.0,7.2305,4.915,83
21716603,1506895215414,,,,,,,,0.02,0.09,0.99,-2.3,-0.9,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21716623,1506895215434,,,,,,,,0.02,0.09,1.0,-2.3,-0.8,-0.3,1080,328,,,,,,,,,,,,,,,,,,
21716643,1506895215454,,,,,,,,0.02,0.08,1.0,-2.3,-0.8,-0.3,1080,328,,,,,,,,,,,,,,,,,,
21716663,1506895215474,,,,,,,,0.02,0.1,0.98,-2.2,-0.9,-0.3,1080,329,,,,,,,,,,,,,,,,,,
21716685,1506895215496,0,216.2,,206.6,15,211.7,,0.03,0.11,0.98,-2.3,-0.8,-0.4,1080,331,0,1,0.0,35.489586,-119.544357,5.75,2.811,249.7,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9167,83
21716704,1506895215515,,,,,,,,0.03,0.11,0.97,-2.2,-0.7,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21716724,1506895215535,,,,,,,,0.02,0.11,0.96,-2.2,-0.7,-0.4,1080,332,,,,,,,,,,,,,,,,,,
21716744,1506895215555,,,,,,,,0.02,0.12,0.96,-2.2,-0.8,-0.3,1100,332,,,,,,,,,,,,,,,,,,
21716764,1506895215575,,,,,,,,0.02,0.12,0.96,-2.3,-0.8,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21716786,1506895215595,,,,,15,,,0.02,0.11,0.96,-2.2,-0.6,-0.2,1060,332,0,1,0.0,35.489586,-119.544373,5.87,2.811,249.9,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9183,83
21716805,1506895215614,,,,,,,,0.02,0.11,0.97,-2.3,-0.7,-0.2,1080,331,,,,,,,,,,,,,,,,,,
21716825,1506895215634,,,,,,,,0.02,0.1,0.98,-2.3,-0.9,-0.2,1080,332,,,,,,,,,,,,,,,,,,
21716845,1506895215654,,,,,,,,0.02,0.09,0.98,-2.3,-0.9,-0.2,1080,331,,,,,,,,,,,,,,,,,,
21716865,1506895215674,,,,,,,,0.01,0.11,0.98,-2.3,-0.9,-0.1,1080,331,,,,,,,,,,,,,,,,,,
21716887,1506895215696,0,216.0,,206.5,15,211.7,,0.01,0.11,0.99,-2.4,-0.8,-0.2,1080,332,0,1,0.0,35.489586,-119.544373,5.78,2.812,250.0,11,3,1.3,82,2.4667,0,0.0,7.2305,4.92,83
21716906,1506895215715,,,,,,,,0.02,0.09,0.98,-2.3,-0.7,-0.3,1080,332,,,,,,,,,,,,,,,,,,
21716926,1506895215735,,,,,,,,0.02,0.1,0.98,-2.3,-0.9,-0.5,1080,332,,,,,,,,,,,,,,,,,,
21716946,1506895215755,,,,,,,,0.02,0.11,0.97,-2.3,-0.9,-0.5,1060,329,,,,,,,,,,,,,,,,,,
21716966,1506895215775,,,,,,,,0.02,0.1,0.97,-2.2,-0.8,-0.4,1060,329,,,,,,,,,,,,,,,,,,
21716988,1506895215798,,,,,17,,,0.02,0.09,0.97,-2.1,-0.8,-0.4,1080,329,0,1,0.0,35.489586,-119.544373,5.77,2.812,250.0,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9217,83
21717007,1506895215817,,,,,,,,0.02,0.1,0.98,-2.2,-0.8,-0.4,1080,329,,,,,,,,,,,,,,,,,,
21717027,1506895215837,,,,,,,,0.02,0.08,0.98,-2.2,-0.9,-0.4,1080,329,,,,,,,,,,,,,,,,,,
21717047,1506895215857,,,,,,,,0.01,0.07,0.99,-2.2,-1.0,-0.4,1060,329,,,,,,,,,,,,,,,,,,
21717067,1506895215877,,,,,,,,0.01,0.08,0.98,-2.2,-1.0,-0.3,1080,328,,,,,,,,,,,,,,,,,,
21717089,1506895215899,0,216.8,,207.3,15,212.4,,0.02,0.1,0.98,-2.3,-0.9,-0.3,1080,331,0,1,0.0,35.489586,-119.544373,5.88,2.812,250.0,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9233,83
21717108,1506895215918,,,,,,,,0.02,0.08,0.98,-2.2,-0.6,-0.3,1060,331,,,,,,,,,,,,,,,,,,
21717128,1506895215938,,,,,,,,0.02,0.08,0.97,-2.2,-0.6,-0.3,1080,329,,,,,,,,,,,,,,,,,,
21717148,1506895215958,,,,,,,,0.02,0.09,0.96,-2.3,-0.7,-0.3,1080,331,,,,,,,,,,,,,,,,,,
21717168,1506895215978,,,,,,,,0.02,0.1,0.96,-2.3,-0.7,-0.2,1080,329,,,,,,,,,,,,,,,,,,
21717190,1506895216000,,,,,14,,,0.02,0.09,0.96,-2.3,-0.5,-0.2,1080,332,0,1,0.0,35.489586,-119.544373,5.88,2.812,250.0,11,3,1.3,82,2.4667,0,0.0,7.2305,4.9233,83
21717209,1506895216009,,,,,,,,0.02,0.09,0.96,-2.2,-0.5,-0.2,1100,332,,,,,,,,,,,,,,,,,,
