"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
885092,1480295427907,,,,,,,,-0.03,0.08,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
885112,1480295427927,,,,,,,,-0.04,0.08,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
885132,1480295427947,0,57.5,1.9,132.4,56,102.3,15.01,-0.03,0.07,0.99,-3.1,0.3,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
885152,1480295427967,,,,,,,,-0.03,0.08,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
885172,1480295428095,,,,,,,,-0.03,0.07,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
885192,1480295428115,,,,,,,,-0.03,0.07,0.99,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
885212,1480295428135,,,,,,,,-0.03,0.08,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
885232,1480295428155,,,,,54,,,-0.03,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
885252,1480295428175,,,,,,,,-0.03,0.07,0.99,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
885272,1480295428195,,,,,,,,-0.03,0.08,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
885292,1480295428215,,,,,,,,-0.03,0.07,1.0,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
885312,1480295428235,,,,,,,,-0.03,0.08,0.99,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
885332,1480295428255,0,56.7,,131.3,55,100.9,,-0.03,0.08,0.99,-3.1,0.7,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
885352,1480295428275,,,,,,,,-0.03,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885372,1480295428196,,,,,,,,-0.03,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885392,1480295428216,,,,,,,,-0.04,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885412,1480295428236,,,,,,,,-0.04,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885432,1480295428256,,,,,53,,,-0.04,0.08,0.99,-3.1,0.7,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
885452,1480295428276,,,,,,,,-0.04,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885472,1480295428296,,,,,,,,-0.04,0.07,0.99,-3.1,0.7,0.2,640,0,,,,,,,,,,,,,,,,,
885492,1480295428316,,,,,,,,-0.05,0.07,0.99,-3.1,0.8,0.2,640,0,,,,,,,,,,,,,,,,,
885512,1480295428336,,,,,,,,-0.05,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885532,1480295428356,1,57.2,,132.2,54,101.0,,-0.05,0.07,0.99,-3.1,0.8,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
885552,1480295428376,,,,,,,,-0.05,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885572,1480295428396,,,,,,,,-0.05,0.08,0.99,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
885592,1480295428416,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
885612,1480295428436,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
885632,1480295428456,,,,,55,,,-0.05,0.08,0.99,-3.1,0.8,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
885652,1480295428476,,,,,,,,-0.05,0.08,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
885672,1480295428496,,,,,,,,-0.05,0.08,0.99,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
885692,1480295428516,,,,,,,,-0.05,0.08,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885712,1480295428536,,,,,,,,-0.05,0.07,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
885732,1480295428556,0,57.6,,132.5,56,102.9,,-0.06,0.08,0.99,-3.1,0.7,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
885752,1480295428576,,,,,,,,-0.06,0.08,0.99,-3.1,0.7,0.3,660,0,,,,,,,,,,,,,,,,,
885772,1480295428596,,,,,,,,-0.06,0.07,1.0,-3.1,0.6,0.3,660,0,,,,,,,,,,,,,,,,,
885792,1480295428616,,,,,,,,-0.06,0.08,0.99,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
885812,1480295428636,,,,,,,,-0.06,0.07,0.99,-3.1,0.6,0.3,660,0,,,,,,,,,,,,,,,,,
885832,1480295428656,,,,,56,,,-0.06,0.07,1.0,-3.1,0.5,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
885852,1480295428676,,,,,,,,-0.06,0.07,1.0,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
885872,1480295428694,,,,,,,,-0.06,0.07,1.0,-3.1,0.5,0.3,660,0,,,,,,,,,,,,,,,,,
885892,1480295428714,,,,,,,,-0.06,0.07,1.0,-3.1,0.4,0.3,660,0,,,,,,,,,,,,,,,,,
885912,1480295428734,,,,,,,,-0.06,0.07,1.0,-3.1,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
885932,1480295428754,0,57.5,,132.5,56,102.9,,-0.06,0.07,1.0,-3.1,0.4,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
885952,1480295428774,,,,,,,,-0.06,0.07,1.0,-3.1,0.3,0.3,660,0,,,,,,,,,,,,,,,,,
885972,1480295428895,,,,,,,,-0.06,0.07,1.0,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
885992,1480295428915,,,,,,,,-0.06,0.07,1.0,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886012,1480295428935,,,,,,,,-0.06,0.07,1.0,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886032,1480295428955,,,,,55,,,-0.06,0.07,0.99,-3.1,0.3,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
886052,1480295428975,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886072,1480295428995,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886092,1480295429015,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886112,1480295429035,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886132,1480295429055,0,54.2,1.1,131.3,55,102.9,14.95,-0.05,0.07,0.99,-3.1,0.3,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
886152,1480295429075,,,,,,,,-0.05,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886172,1480295428996,,,,,,,,-0.05,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886192,1480295429016,,,,,,,,-0.04,0.07,0.99,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886212,1480295429036,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886232,1480295429056,,,,,55,,,-0.04,0.07,0.99,-3.1,0.3,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
886252,1480295429076,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886272,1480295429096,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886292,1480295429116,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886312,1480295429136,,,,,,,,-0.03,0.08,0.98,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886332,1480295429156,0,57.0,,132.6,55,103.6,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
886352,1480295429176,,,,,,,,-0.03,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886372,1480295429196,,,,,,,,-0.03,0.07,0.99,-3.1,0.2,0.2,640,0,,,,,,,,,,,,,,,,,
886392,1480295429216,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,640,0,,,,,,,,,,,,,,,,,
886412,1480295429236,,,,,,,,-0.04,0.07,0.99,-3.1,0.3,0.2,640,0,,,,,,,,,,,,,,,,,
886432,1480295429256,,,,,55,,,-0.04,0.08,0.99,-3.1,0.2,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
886452,1480295429276,,,,,,,,-0.04,0.08,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886472,1480295429296,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886492,1480295429316,,,,,,,,-0.04,0.08,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886512,1480295429336,,,,,,,,-0.04,0.08,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886532,1480295429356,0,56.4,,131.3,56,101.4,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
886552,1480295429376,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886572,1480295429396,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886592,1480295429416,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886612,1480295429436,,,,,,,,-0.04,0.07,0.98,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886632,1480295429456,,,,,55,,,-0.04,0.07,0.98,-3.1,0.2,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
886652,1480295429476,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886672,1480295429496,,,,,,,,-0.04,0.07,0.98,-3.1,0.1,0.2,660,0,,,,,,,,,,,,,,,,,
886692,1480295429516,,,,,,,,-0.04,0.07,0.98,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886712,1480295429536,,,,,,,,-0.04,0.07,0.99,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886732,1480295429556,0,57.6,,132.7,56,103.0,,-0.04,0.07,0.98,-3.1,0.2,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
886752,1480295429576,,,,,,,,-0.04,0.07,0.98,-3.1,0.1,0.2,660,0,,,,,,,,,,,,,,,,,
886772,1480295429695,,,,,,,,-0.04,0.07,0.98,-3.1,0.2,0.2,660,0,,,,,,,,,,,,,,,,,
886792,1480295429715,,,,,,,,-0.04,0.07,0.98,-3.1,0.2,0.2,680,0,,,,,,,,,,,,,,,,,
886812,1480295429735,,,,,,,,-0.04,0.07,0.98,-3.1,0.2,0.2,680,0,,,,,,,,,,,,,,,,,
886832,1480295429755,,,,,57,,,-0.04,0.07,0.98,-3.1,0.2,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
886852,1480295429775,,,,,,,,-0.03,0.07,0.98,-3.1,0.3,0.2,660,0,,,,,,,,,,,,,,,,,
886872,1480295429795,,,,,,,,-0.03,0.07,0.98,-3.1,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
886892,1480295429815,,,,,,,,-0.03,0.07,0.98,-3.1,0.4,0.1,680,0,,,,,,,,,,,,,,,,,
886912,1480295429835,,,,,,,,-0.03,0.07,0.98,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
886932,1480295429855,1,54.9,,131.2,55,102.0,,-0.03,0.07,0.99,-3.1,0.5,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
886952,1480295429875,,,,,,,,-0.03,0.07,0.98,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
886972,1480295429796,,,,,,,,-0.03,0.07,0.99,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
886992,1480295429816,,,,,,,,-0.03,0.07,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887012,1480295429836,,,,,,,,-0.03,0.07,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887032,1480295429856,,,,,55,,,-0.03,0.07,0.99,-3.1,0.7,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
887052,1480295429876,,,,,,,,-0.03,0.07,0.99,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887072,1480295429896,,,,,,,,-0.03,0.07,0.99,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887092,1480295429907,,,,,,,,-0.04,0.07,0.99,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887112,1480295429927,,,,,,,,-0.04,0.07,0.99,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887132,1480295429947,0,57.4,1.8,132.7,54,103.0,14.97,-0.04,0.07,0.99,-3.1,0.8,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
887152,1480295429967,,,,,,,,-0.04,0.07,0.99,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887172,1480295429996,,,,,,,,-0.04,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887192,1480295430016,,,,,,,,-0.04,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887212,1480295430036,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,640,0,,,,,,,,,,,,,,,,,
887232,1480295430056,,,,,54,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
887252,1480295430076,,,,,,,,-0.05,0.08,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887272,1480295430096,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887292,1480295430116,,,,,,,,-0.05,0.07,1.01,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887312,1480295430136,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887332,1480295430156,0,54.3,,131.6,54,103.5,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
887352,1480295430176,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887372,1480295430196,,,,,,,,-0.05,0.08,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887392,1480295430216,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887412,1480295430236,,,,,,,,-0.05,0.07,1.01,-3.1,0.8,0.2,660,0,,,,,,,,,,,,,,,,,
887432,1480295430256,,,,,56,,,-0.06,0.07,1.0,-3.1,0.8,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
887452,1480295430276,,,,,,,,-0.06,0.07,1.0,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887472,1480295430297,,,,,,,,-0.06,0.07,1.01,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887492,1480295430317,,,,,,,,-0.06,0.07,1.01,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887512,1480295430337,,,,,,,,-0.06,0.07,1.0,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
887532,1480295430357,0,55.2,,132.3,56,104.1,,-0.06,0.07,1.01,-3.1,0.6,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
887552,1480295430377,,,,,,,,-0.06,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
887572,1480295430495,,,,,,,,-0.07,0.07,1.0,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
887592,1480295430515,,,,,,,,-0.07,0.07,1.0,-3.2,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
887612,1480295430535,,,,,,,,-0.07,0.07,1.0,-3.2,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
887632,1480295430555,,,,,55,,,-0.07,0.07,1.0,-3.1,0.5,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
887652,1480295430575,,,,,,,,-0.07,0.07,1.0,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
887672,1480295430595,,,,,,,,-0.07,0.07,1.0,-3.2,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
887692,1480295430615,,,,,,,,-0.07,0.07,1.0,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
887712,1480295430635,,,,,,,,-0.07,0.07,1.0,-3.2,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887732,1480295430655,0,56.0,,132.5,56,104.1,,-0.07,0.07,1.0,-3.2,0.4,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
887752,1480295430675,,,,,,,,-0.07,0.07,1.0,-3.2,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887772,1480295430596,,,,,,,,-0.07,0.07,1.0,-3.2,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887792,1480295430616,,,,,,,,-0.07,0.07,1.0,-3.2,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887812,1480295430636,,,,,,,,-0.07,0.07,1.0,-3.2,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887832,1480295430656,,,,,55,,,-0.07,0.07,1.0,-3.2,0.3,0.2,640,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
887852,1480295430676,,,,,,,,-0.07,0.06,1.0,-3.2,0.4,0.2,640,0,,,,,,,,,,,,,,,,,
887872,1480295430696,,,,,,,,-0.07,0.07,1.0,-3.1,0.3,0.3,660,0,,,,,,,,,,,,,,,,,
887892,1480295430716,,,,,,,,-0.07,0.06,1.0,-3.1,0.4,0.3,660,0,,,,,,,,,,,,,,,,,
887912,1480295430736,,,,,,,,-0.07,0.07,1.0,-3.1,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887932,1480295430756,0,56.4,,132.7,55,104.1,,-0.07,0.06,1.0,-3.1,0.4,0.3,640,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
887952,1480295430776,,,,,,,,-0.07,0.06,1.0,-3.1,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887972,1480295430796,,,,,,,,-0.07,0.07,1.0,-3.1,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
887992,1480295430816,,,,,,,,-0.07,0.07,1.0,-3.1,0.4,0.2,640,0,,,,,,,,,,,,,,,,,
888012,1480295430836,,,,,,,,-0.07,0.06,1.0,-3.1,0.4,0.2,660,0,,,,,,,,,,,,,,,,,
888032,1480295430856,,,,,54,,,-0.07,0.07,1.0,-3.1,0.5,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
888052,1480295430876,,,,,,,,-0.07,0.07,1.0,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
888072,1480295430896,,,,,,,,-0.07,0.06,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888092,1480295430907,,,,,,,,-0.07,0.07,1.0,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888112,1480295430927,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888132,1480295430947,0,57.3,1.7,132.8,55,103.5,14.99,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
888152,1480295430967,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888172,1480295430987,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,640,0,,,,,,,,,,,,,,,,,
888192,1480295431010,,,,,,,,-0.07,0.06,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888212,1480295431030,,,,,,,,-0.07,0.07,1.01,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
888232,1480295431050,,,,,55,,,-0.07,0.07,1.01,-3.1,0.7,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
888252,1480295431070,,,,,,,,-0.07,0.06,1.01,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
888272,1480295431096,,,,,,,,-0.07,0.07,1.01,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
888292,1480295431116,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888312,1480295431136,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888332,1480295431156,0,54.7,,131.5,55,102.9,,-0.07,0.07,1.01,-3.1,0.7,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
888352,1480295431176,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888372,1480295431295,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888392,1480295431315,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888412,1480295431335,,,,,,,,-0.07,0.07,1.01,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
888432,1480295431355,,,,,55,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
888452,1480295431375,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888472,1480295431395,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888492,1480295431415,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888512,1480295431435,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888532,1480295431455,0,55.7,,132.7,55,104.4,,-0.07,0.07,1.01,-3.1,0.5,0.2,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
888552,1480295431475,,,,,,,,-0.07,0.07,1.01,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
888572,1480295431396,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888592,1480295431416,,,,,,,,-0.07,0.07,1.01,-3.1,0.5,0.2,660,0,,,,,,,,,,,,,,,,,
888612,1480295431436,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888632,1480295431456,,,,,54,,,-0.07,0.07,1.01,-3.1,0.6,0.1,660,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
888652,1480295431476,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,640,0,,,,,,,,,,,,,,,,,
888672,1480295431497,,,,,,,,-0.07,0.07,1.01,-3.1,0.6,0.2,660,0,,,,,,,,,,,,,,,,,
888692,1480295431517,,,,,,,,-0.07,0.07,1.01,-3.1,0.7,0.2,660,0,,,,,,,,,,,,,,,,,
888712,1480295431537,,,,,,,,-0.07,0.07,1.01,-3.1,0.7,0.2,640,0,,,,,,,,,,,,,,,,,
