"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
696766,1454563553828,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696786,1454563553848,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-1696786,1454563553848,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696826,1454563553888,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696846,1454563553910,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696866,1454563553930,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696886,1454563553950,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696910,1454563553974,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696930,1454563554002,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
696950,1454563554022,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696970,1454563554042,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
696994,1454563554066,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697014,1454563554086,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697034,1454563554106,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697054,1454563554126,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697074,1454563554146,,-0.16,-0.11,1.02,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697098,1454563554170,,-0.16,-0.11,1.02,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697118,1454563554190,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697138,1454563554210,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
697158,1454563554230,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697182,1454563554254,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697202,1454563554274,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697222,1454563554294,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697242,1454563554314,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697262,1454563554334,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697286,1454563554358,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697306,1454563554378,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697326,1454563554398,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697346,1454563554418,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
697370,1454563554442,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697390,1454563554462,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697410,1454563554482,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697430,1454563554502,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697450,1454563554522,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697474,1454563554546,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697494,1454563554566,,-0.16,-0.1,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697514,1454563554586,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697534,1454563554606,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697558,1454563554630,4.4,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
697578,1454563554650,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697598,1454563554670,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697618,1454563554690,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697638,1454563554710,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697661,1454563554733,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697681,1454563554753,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697701,1454563554773,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697721,1454563554793,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697745,1454563554817,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697765,1454563554837,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
697785,1454563554857,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697805,1454563554877,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697837,1454563554901,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697857,1454563554921,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697877,1454563554941,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697897,1454563554961,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697917,1454563554981,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697941,1454563555013,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697961,1454563555033,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
697982,1454563555054,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
698002,1454563555074,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698026,1454563555098,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698046,1454563555118,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698066,1454563555138,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698086,1454563555158,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698106,1454563555178,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698130,1454563555201,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698150,1454563555221,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698170,1454563555241,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698190,1454563555261,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
698214,1454563555285,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698234,1454563555306,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698254,1454563555326,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698274,1454563555346,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698294,1454563555366,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698318,1454563555390,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698338,1454563555409,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698358,1454563555429,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698378,1454563555449,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698401,1454563555472,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
698421,1454563555493,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698441,1454563555513,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698461,1454563555533,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698485,1454563555557,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698505,1454563555577,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698525,1454563555597,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698545,1454563555617,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698565,1454563555637,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698589,1454563555661,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698609,1454563555681,4.47,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
698629,1454563555701,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698649,1454563555721,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698673,1454563555745,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698693,1454563555765,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698713,1454563555785,,-0.16,-0.11,1.02,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698733,1454563555805,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698753,1454563555825,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698777,1454563555849,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698797,1454563555869,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698817,1454563555889,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
698837,1454563555901,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698865,1454563555929,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698885,1454563555949,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698905,1454563555969,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698925,1454563555997,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698945,1454563556017,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698969,1454563556041,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
698989,1454563556061,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699009,1454563556081,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699029,1454563556101,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
699053,1454563556125,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699073,1454563556145,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699093,1454563556165,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699113,1454563556185,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699133,1454563556205,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699156,1454563556228,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699176,1454563556248,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699196,1454563556268,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699216,1454563556288,,-0.16,-0.11,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699240,1454563556312,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
699260,1454563556332,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699280,1454563556352,,-0.16,-0.1,1.02,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699300,1454563556372,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699324,1454563556397,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699344,1454563556417,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699364,1454563556437,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699384,1454563556457,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699404,1454563556477,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699428,1454563556500,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699448,1454563556520,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
699468,1454563556540,,-0.16,-0.11,1.02,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699488,1454563556560,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699512,1454563556584,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699532,1454563556604,,-0.16,-0.11,1.01,-0.1,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699552,1454563556624,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699572,1454563556644,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699592,1454563556664,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699616,1454563556688,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699636,1454563556708,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699656,1454563556728,4.4,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
699676,1454563556748,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699700,1454563556772,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699720,1454563556791,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699740,1454563556811,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699760,1454563556831,,-0.16,-0.11,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699780,1454563556851,,-0.16,-0.1,1.01,-0.1,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699804,1454563556875,,-0.16,-0.1,1.01,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699824,1454563556895,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699844,1454563556908,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699864,1454563556928,,-0.16,-0.1,1.02,-0.0,1.3,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
699891,1454563556955,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
699911,1454563556975,,-0.16,-0.11,1.01,-0.0,1.4,-0.3,37.47855,-122.203827,0.0,0.0,28.6,9,3,1.6,0,0.0,-1,0.0,,0.0,0
